validation_step,partition,image_index,output_key,identity,prompt,seed,generated_image_count,id_sim,id_sim_legacy_best,id_sim_mask_iou,id_sim_face_count,id_sim_no_face,id_sim_unowned,id_sim_ambiguous
0,manual_val,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6647815108299255,0.0010229407344013453,0.859545875810936,1.0,0.0,0.0,0.0
0,manual_val,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6330103874206543,-0.004121868405491114,0.8250975900516584,1.0,0.0,0.0,0.0
0,manual_val,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.461208701133728,0.013511653989553452,0.8867537585753904,1.0,0.0,0.0,0.0
0,manual_val,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6060115694999695,0.03888890519738197,0.9368076360342785,1.0,0.0,0.0,0.0
0,manual_val,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.6496163010597229,0.036906398832798004,0.9073066738856412,1.0,0.0,0.0,0.0
0,manual_val,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.41495558619499207,0.04859786853194237,0.44831880448318806,1.0,0.0,0.0,0.0
0,manual_val,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.5868722796440125,0.025810571387410164,0.9112250404749056,1.0,0.0,0.0,0.0
0,manual_val,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.6128122210502625,0.028710979968309402,0.9273159521356684,1.0,0.0,0.0,0.0
0,manual_val,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.4800444543361664,0.029899179935455322,0.8538911585930049,1.0,0.0,0.0,0.0
0,manual_val,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.33318689465522766,0.015616921707987785,0.9458108536972389,1.0,0.0,0.0,0.0
0,manual_val,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6349056363105774,0.04276600480079651,0.8425853785222699,1.0,0.0,0.0,0.0
0,manual_val,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.6068124175071716,0.030026746913790703,0.9012304622547389,2.0,0.0,0.0,0.0
0,manual_val,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6575918793678284,0.6575918793678284,0.9648072020200789,1.0,0.0,0.0,0.0
0,manual_val,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6562016010284424,0.6562016010284424,0.961895389827975,1.0,0.0,0.0,0.0
0,manual_val,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.38489341735839844,0.38489341735839844,0.9585827008592731,1.0,0.0,0.0,0.0
0,manual_val,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.5961872339248657,0.5961872339248657,0.979858464888405,1.0,0.0,0.0,0.0
0,manual_val,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.5999470949172974,0.5999470949172974,0.9358627325785304,1.0,0.0,0.0,0.0
0,manual_val,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.46525928378105164,0.46525928378105164,0.8641304347826086,1.0,0.0,0.0,0.0
0,manual_val,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.6201322078704834,0.6201322078704834,0.9425452139391266,1.0,0.0,0.0,0.0
0,manual_val,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5684207677841187,0.5684207677841187,0.9721131186174391,1.0,0.0,0.0,0.0
0,manual_val,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.6024883389472961,0.6024883389472961,0.9586561436536094,1.0,0.0,0.0,0.0
0,manual_val,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.4872300922870636,0.4872300922870636,0.9188235294117647,1.0,0.0,0.0,0.0
0,manual_val,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6747898459434509,0.6747898459434509,0.917902450827889,1.0,0.0,0.0,0.0
0,manual_val,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.6131205558776855,0.6131205558776855,0.9053965245831487,2.0,0.0,0.0,0.0
0,manual_val,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0,1,0.6095638275146484,0.6095638275146484,0.9087355872581591,1.0,0.0,0.0,0.0
0,manual_val,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6409643292427063,0.6409643292427063,0.9615451238524164,1.0,0.0,0.0,0.0
