validation_step,partition,image_index,output_key,identity,prompt,seed,generated_image_count,id_sim,id_sim_legacy_best,id_sim_mask_iou,id_sim_face_count,id_sim_no_face,id_sim_unowned,id_sim_ambiguous
16000,manual_val,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6180601119995117,0.028920549899339676,0.8658159184950798,1.0,0.0,0.0,0.0
16000,manual_val,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6218944191932678,0.00884245429188013,0.8522502293688734,1.0,0.0,0.0,0.0
16000,manual_val,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.5051259994506836,0.07020444422960281,0.8334510882613199,1.0,0.0,0.0,0.0
16000,manual_val,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6240541338920593,0.034595418721437454,0.9505253940455342,1.0,0.0,0.0,0.0
16000,manual_val,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.6364142298698425,0.026902243494987488,0.9095311147487595,1.0,0.0,0.0,0.0
16000,manual_val,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.3260588049888611,0.020101863890886307,0.43226600985221675,1.0,0.0,0.0,0.0
16000,manual_val,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.5928443074226379,0.021074729040265083,0.9115350199300415,1.0,0.0,0.0,0.0
16000,manual_val,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5628184676170349,0.05228985846042633,0.9114849801927796,1.0,0.0,0.0,0.0
16000,manual_val,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.4782254695892334,0.03286102041602135,0.8617915379642267,1.0,0.0,0.0,0.0
16000,manual_val,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.3604007065296173,0.033714380115270615,0.9495021903624055,1.0,0.0,0.0,0.0
16000,manual_val,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6024566888809204,0.050262194126844406,0.807774716865626,1.0,0.0,0.0,0.0
16000,manual_val,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.5536615252494812,0.08346585929393768,0.8936291510285524,2.0,0.0,0.0,0.0
16000,manual_val,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6794736981391907,0.6794736981391907,0.9663686155872989,1.0,0.0,0.0,0.0
16000,manual_val,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6784845590591431,0.6784845590591431,0.9590997727075131,1.0,0.0,0.0,0.0
16000,manual_val,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.5213690400123596,0.5213690400123596,0.984097131492007,1.0,0.0,0.0,0.0
16000,manual_val,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6021553874015808,0.6021553874015808,0.9821428571428571,1.0,0.0,0.0,0.0
16000,manual_val,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.5998884439468384,0.5998884439468384,0.9431721798134012,1.0,0.0,0.0,0.0
16000,manual_val,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.548225998878479,0.548225998878479,0.8745416448402304,1.0,0.0,0.0,0.0
16000,manual_val,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.623056948184967,0.623056948184967,0.9557441271335428,1.0,0.0,0.0,0.0
16000,manual_val,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5714162588119507,0.5714162588119507,0.9737704918032787,1.0,0.0,0.0,0.0
16000,manual_val,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.5928310751914978,0.5928310751914978,0.961440708735749,1.0,0.0,0.0,0.0
16000,manual_val,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.49725133180618286,0.49725133180618286,0.906733746130031,1.0,0.0,0.0,0.0
16000,manual_val,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6868710517883301,0.6868710517883301,0.9270838788513572,1.0,0.0,0.0,0.0
16000,manual_val,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.6294541954994202,0.6294541954994202,0.9046499198289685,3.0,0.0,0.0,0.0
16000,manual_val,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0,1,0.6221185922622681,0.6221185922622681,0.9135141472565265,1.0,0.0,0.0,0.0
16000,manual_val,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6272533535957336,0.6272533535957336,0.9563475826424034,1.0,0.0,0.0,0.0
16000,manual_val,26,Skiing wom_jennie.png,jennie,"Skiing woman img, snowy slope, fearless grin, orange goggles",0,1,0.6169836521148682,0.6169836521148682,0.9700427960057061,1.0,0.0,0.0,0.0
16000,manual_val,27,Drumming w_jennie.png,jennie,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6379861831665039,0.6379861831665039,0.9104947998739363,1.0,0.0,0.0,0.0
16000,manual_val,28,Kickboxing_jennie.png,jennie,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0,1,0.6550107598304749,0.6550107598304749,0.9783997711234026,1.0,0.0,0.0,0.0
16000,manual_val,29,Dancing wo_jennie.png,jennie,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0,1,0.4931194484233856,0.4931194484233856,0.948701012769705,1.0,0.0,0.0,0.0
16000,manual_val,30,Angry woma_jennie.png,jennie,"Angry woman img, traffic jam, scowling face, dark suit",0,1,0.6886112689971924,0.6886112689971924,0.9275253800477128,1.0,0.0,0.0,0.0
16000,manual_val,31,Crying wom_jennie.png,jennie,"Crying woman img, stormy alley, tearful face, ripped jeans",0,1,0.6218840479850769,0.6218840479850769,0.9636333807284261,1.0,0.0,0.0,0.0
16000,manual_val,32,Laughing w_jennie.png,jennie,"Laughing woman img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.5691999793052673,0.5691999793052673,0.9465577596266045,1.0,0.0,0.0,0.0
16000,manual_val,33,Jumping wo_jennie.png,jennie,"Jumping woman img, beach sunset, ecstatic face, blue tank top",0,1,0.4239117205142975,0.4239117205142975,0.9554297673976121,1.0,0.0,0.0,0.0
16000,manual_val,34,Night-ride_jennie.png,jennie,"Night-ride biker woman img, neon city, excited face, reflective vest",0,1,0.6850647330284119,0.6850647330284119,0.946637683191922,1.0,0.0,0.0,0.0
16000,manual_val,35,Chef woman_jennie.png,jennie,"Chef woman img, bustling kitchen, proud grin, tall white toque",0,1,0.5792531967163086,0.5792531967163086,0.8967600219659527,2.0,0.0,0.0,0.0
16000,manual_val,36,Reading pa_jensen.png,jensen,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6688403487205505,0.6688403487205505,0.9408676429953026,1.0,0.0,0.0,0.0
16000,manual_val,37,Rushing ma_jensen.png,jensen,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6389297842979431,0.6389297842979431,0.9319318537042826,1.0,0.0,0.0,0.0
16000,manual_val,38,Skiing man_jensen.png,jensen,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.5063260793685913,0.5063260793685913,0.9120830109680061,1.0,0.0,0.0,0.0
