validation_step,partition,image_index,output_key,identity,prompt,seed,generated_image_count,id_sim,id_sim_legacy_best,id_sim_mask_iou,id_sim_face_count,id_sim_no_face,id_sim_unowned,id_sim_ambiguous
18000,manual_val,0,Reading pa_eddie.png,eddie,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.5779188275337219,0.04541026055812836,0.8981993225173828,1.0,0.0,0.0,0.0
18000,manual_val,1,Rushing ma_eddie.png,eddie,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6185178756713867,0.007960914634168148,0.8367349357606789,1.0,0.0,0.0,0.0
18000,manual_val,2,Skiing man_eddie.png,eddie,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.43610015511512756,-0.0035397601313889027,0.8632662631085344,1.0,0.0,0.0,0.0
18000,manual_val,3,Drumming m_eddie.png,eddie,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6112464070320129,0.04883299395442009,0.9484474200623341,1.0,0.0,0.0,0.0
18000,manual_val,4,Kickboxing_eddie.png,eddie,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.635978102684021,0.041481535881757736,0.9244842351109381,1.0,0.0,0.0,0.0
18000,manual_val,5,Dancing ma_eddie.png,eddie,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.3346925973892212,0.028682418167591095,0.4331817386741298,1.0,0.0,0.0,0.0
18000,manual_val,6,Angry man _eddie.png,eddie,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.5957053303718567,0.0267697274684906,0.8981667874493384,1.0,0.0,0.0,0.0
18000,manual_val,7,Crying man_eddie.png,eddie,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5981948375701904,0.030528493225574493,0.9242522705298696,1.0,0.0,0.0,0.0
18000,manual_val,8,Laughing m_eddie.png,eddie,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.5133295059204102,0.03697119653224945,0.9070966036738469,1.0,0.0,0.0,0.0
18000,manual_val,9,Jumping ma_eddie.png,eddie,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.30508166551589966,0.03574443981051445,0.9389571518588532,1.0,0.0,0.0,0.0
18000,manual_val,10,Night-ride_eddie.png,eddie,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.5379539132118225,0.04312479868531227,0.8482839313572543,1.0,0.0,0.0,0.0
18000,manual_val,11,Chef man i_eddie.png,eddie,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.581430196762085,0.04715382680296898,0.87947170886978,2.0,0.0,0.0,0.0
18000,manual_val,12,Reading pa_elon.png,elon,"Reading paper man img, park bench, calm face, grey overcoat",0,1,0.6754437685012817,0.6754437685012817,0.9622211107993706,1.0,0.0,0.0,0.0
18000,manual_val,13,Rushing ma_elon.png,elon,"Rushing man img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6744318008422852,0.6744318008422852,0.9620061356551116,1.0,0.0,0.0,0.0
18000,manual_val,14,Skiing man_elon.png,elon,"Skiing man img, snowy slope, fearless grin, orange goggles",0,1,0.3792485296726227,0.3792485296726227,0.9695920033649207,1.0,0.0,0.0,0.0
18000,manual_val,15,Drumming m_elon.png,elon,"Drumming man img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6089836359024048,0.6089836359024048,0.9898515222716593,1.0,0.0,0.0,0.0
18000,manual_val,16,Kickboxing_elon.png,elon,"Kickboxing man img, gym ring, fierce roar face, sweatband",0,1,0.6201317310333252,0.6201317310333252,0.9490823452980347,1.0,0.0,0.0,0.0
18000,manual_val,17,Dancing ma_elon.png,elon,"Dancing man img, neon club, euphoric face, silver jumpsuit",0,1,0.4470154941082001,0.4470154941082001,0.8846907954003498,1.0,0.0,0.0,0.0
18000,manual_val,18,Angry man _elon.png,elon,"Angry man img, traffic jam, scowling face, dark suit",0,1,0.6206775903701782,0.6206775903701782,0.9516471399035148,1.0,0.0,0.0,0.0
18000,manual_val,19,Crying man_elon.png,elon,"Crying man img, stormy alley, tearful face, ripped jeans",0,1,0.5672701001167297,0.5672701001167297,0.9578606158833063,1.0,0.0,0.0,0.0
18000,manual_val,20,Laughing m_elon.png,elon,"Laughing man img, carnival wheel, carefree laugh, polka-dot shirt",0,1,0.6043493151664734,0.6043493151664734,0.9492548417288632,1.0,0.0,0.0,0.0
18000,manual_val,21,Jumping ma_elon.png,elon,"Jumping man img, beach sunset, ecstatic face, blue tank top",0,1,0.48886045813560486,0.48886045813560486,0.9248684210526316,1.0,0.0,0.0,0.0
18000,manual_val,22,Night-ride_elon.png,elon,"Night-ride biker man img, neon city, excited face, reflective vest",0,1,0.6894063353538513,0.6894063353538513,0.9238841471946271,1.0,0.0,0.0,0.0
18000,manual_val,23,Chef man i_elon.png,elon,"Chef man img, bustling kitchen, proud grin, tall white toque",0,1,0.629443883895874,0.629443883895874,0.8981047358695154,3.0,0.0,0.0,0.0
18000,manual_val,24,Reading pa_jennie.png,jennie,"Reading paper woman img, park bench, calm face, grey overcoat",0,1,0.6069762110710144,0.6069762110710144,0.9157390830544095,1.0,0.0,0.0,0.0
18000,manual_val,25,Rushing wo_jennie.png,jennie,"Rushing woman img portrait, subway platform, anxious face, swinging briefcase",0,1,0.6125544905662537,0.6125544905662537,0.932627688172043,1.0,0.0,0.0,0.0
18000,manual_val,26,Skiing wom_jennie.png,jennie,"Skiing woman img, snowy slope, fearless grin, orange goggles",0,1,0.5756799578666687,0.5756799578666687,0.9646153262806658,1.0,0.0,0.0,0.0
18000,manual_val,27,Drumming w_jennie.png,jennie,"Drumming woman img, rock concert in rain, passionate angry face, black t-shirt",0,1,0.6026787161827087,0.6026787161827087,0.971019819616048,1.0,0.0,0.0,0.0
18000,manual_val,28,Kickboxing_jennie.png,jennie,"Kickboxing woman img, gym ring, fierce roar face, sweatband",0,1,0.6632855534553528,0.6632855534553528,0.9672690131992457,1.0,0.0,0.0,0.0
18000,manual_val,29,Dancing wo_jennie.png,jennie,"Dancing woman img, neon club, euphoric face, silver jumpsuit",0,1,0.4744115173816681,0.4744115173816681,0.9292410714285714,1.0,0.0,0.0,0.0
18000,manual_val,30,Angry woma_jennie.png,jennie,"Angry woman img, traffic jam, scowling face, dark suit",0,1,0.6315039992332458,0.6315039992332458,0.9219225976183882,1.0,0.0,0.0,0.0
